GEOID,year,month,year-month,sale_amt,home_size,yr_blt,price_sf,Sub_geo
13057090101,2021,4,2021-4,291000.0,1760.0,2003.0,211.36363636363637,East Cherokee
13057090101,2022,12,2022-12,380000.0,2440.0,2004.0,155.7377049180328,East Cherokee
13057090101,2020,12,2020-12,330000.0,2517.0,2020.0,131.10846245530394,East Cherokee
13057090101,2022,5,2022-5,460000.0,1994.0,2006.0,230.6920762286861,East Cherokee
13057090101,2022,8,2022-8,650000.0,3403.0,1999.0,191.00793417572729,East Cherokee
13057090101,2020,12,2020-12,325000.0,2197.0,1998.0,147.92899408284023,East Cherokee
13057090101,2022,2,2022-2,330000.0,1959.0,1991.0,168.4532924961715,East Cherokee
13057090101,2023,7,2023-7,325000.0,2656.0,1965.0,122.3644578313253,East Cherokee
13057090101,2022,1,2022-1,409900.0,2379.0,2021.0,172.2992854140395,East Cherokee
13057090101,2023,2,2023-2,475000.0,2361.0,2014.0,201.18593816179583,East Cherokee
13057090101,2022,5,2022-5,330000.0,2386.0,2021.0,138.3067896060352,East Cherokee
13057090101,2021,9,2021-9,405000.0,2597.0,2013.0,155.94917212167886,East Cherokee
13057090101,2021,2,2021-2,315000.0,2082.0,2006.0,151.29682997118155,East Cherokee
13057090101,2022,7,2022-7,585000.0,3378.0,2006.0,173.17939609236234,East Cherokee
13057090101,2022,5,2022-5,100000.0,672.0,1970.0,148.8095238095238,East Cherokee
13057090101,2023,4,2023-4,327000.0,936.0,2020.0,349.35897435897436,East Cherokee
13057090101,2021,6,2021-6,400000.0,2428.0,2000.0,164.74464579901152,East Cherokee
13057090101,2021,4,2021-4,20000.0,3048.0,1995.0,6.561679790026247,East Cherokee
13057090101,2022,10,2022-10,354900.0,1752.0,2001.0,202.56849315068493,East Cherokee
13057090101,2020,2,2020-2,325000.0,1984.0,2008.0,163.81048387096774,East Cherokee
13057090101,2023,3,2023-3,372720.0,2264.0,1993.0,164.62897526501766,East Cherokee
13057090101,2024,2,2024-2,1680000.0,6779.0,2007.0,247.82416285587848,East Cherokee
13057090101,2021,3,2021-3,90000.0,912.0,1966.0,98.6842105263158,East Cherokee
13057090101,2022,4,2022-4,410000.0,2055.0,2006.0,199.5133819951338,East Cherokee
